DateTime,Pressure,Speed#1(0.2m),Dir#1(0.2m),Speed#2(0.3m),Dir#2(0.3m),Speed#3(0.4m),Dir#3(0.4m),Speed#4(0.5m),Dir#4(0.5m),Speed#5(0.6m),Dir#5(0.6m),SSC_25cm,SSC_50cm
2014/10/1 9:02,0.782,0.143,34.14,0.089,328.27,0.224,6.4,0.152,92.64,0.113,67.07,,
2014/10/1 9:04,0.768,0.254,96.79,0.266,56.97,0.139,2.88,0.109,78.9,0.083,164.62,,
2014/10/1 9:06,0.77,0.187,24.37,0.196,75.18,0.153,45.79,0.265,74.92,0.169,99.18,,
2014/10/1 9:08,0.758,0.067,99.46,0.176,64.75,0.15,8.02,0.098,75.82,0.244,67.85,,
2014/10/1 9:10,0.743,0.066,160.46,0.189,323.37,0.169,76.29,0.038,268.49,0.147,140.79,,
2014/10/1 9:12,0.736,0.112,320.46,0.077,138.67,0.159,54.21,0.094,143.25,0.14,13.64,,
2014/10/1 9:14,0.736,0.212,189.77,0.239,40.08,0.129,19,0.154,72.27,0.141,74.78,,
2014/10/1 9:16,0.722,0.207,64.8,0.137,75.15,0.089,130.88,0.233,106.49,0.095,91.21,,
2014/10/1 9:18,0.706,0.242,359.53,0.105,301.72,0.128,57.43,0.167,20.28,0.172,90.67,,
2014/10/1 9:20,0.708,0.098,70.27,0.123,41.05,0.102,153.94,0.128,99.9,0.13,83.37,,
2014/10/1 9:22,0.705,0.173,4.3,0.192,341.75,0.059,38.81,0.091,43.67,0.159,84.22,,
2014/10/1 9:24,0.697,0.171,51.39,0.105,94.9,0.014,329.74,0.162,83.97,0.08,125.29,,
2014/10/1 9:26,0.689,0.19,114.27,0.156,169.63,0.177,85.45,0.04,308.88,0.125,141.48,,
2014/10/1 9:28,0.689,0.211,103.44,0.223,35.9,0.212,19.03,0.059,36.1,0.181,79.19,,
2014/10/1 9:30,0.668,0.253,14.86,0.225,36.16,0.092,92.49,0.184,312.36,0.144,89.6,,
2014/10/1 9:32,0.669,0.106,84.02,0.121,79.06,0.269,66.1,0.053,92.16,0.092,20.41,,
2014/10/1 9:34,0.667,0.135,66.86,0.165,102.6,0.067,358.29,0.046,107.65,0.134,33.1,,
2014/10/1 9:36,0.657,0.234,83.12,0.123,94.65,0.06,155.56,0.052,43.45,0.139,88.35,,
2014/10/1 9:38,0.647,0.181,75.58,0.159,324.71,0.142,127.84,0.101,36.53,0.133,320.8,,
2014/10/1 9:40,0.636,0.122,32.65,0.267,45.3,0.156,119.2,0.084,303.88,0.074,152.74,,
2014/10/1 9:42,0.641,0.138,65.66,0.153,68.13,0.182,105.26,0.121,107.84,0.131,152.85,,
2014/10/1 9:44,0.629,0.219,105.62,0.083,98.33,0.113,70.28,0.058,147.68,0.14,82.22,,
2014/10/1 9:46,0.623,0.094,2.44,0.363,54.43,0.106,101.94,0.202,57.72,0.114,49.62,,
2014/10/1 9:48,0.592,0.243,31,0.253,25.76,0.26,36.08,0.394,16.05,0.211,51.55,,
2014/10/1 9:50,0.604,0.198,45.82,0.094,86.35,0.099,12.78,0.25,21.63,0.139,315,,
2014/10/1 9:52,0.601,0.127,89.1,0.087,122.77,0.17,24.75,0.114,23.86,0.069,83.39,,
2014/10/1 9:54,0.601,0.131,53.04,0.15,14.31,0.088,87.4,0.094,48.47,0.147,75.4,,
2014/10/1 9:56,0.597,0.116,241.23,0.038,318.24,0.205,45.79,0.174,161.88,0.104,133.83,,
2014/10/1 9:58,0.585,0.221,60.77,0.075,253.74,0.097,10.15,0.151,115.04,0.209,74.77,,
2014/10/1 10:00,0.575,0.041,18.43,0.105,275.44,0.077,109.6,0.198,87.98,0.252,86.13,,
2014/10/1 10:02,0.573,0.11,58.05,0.066,223.78,0.136,86.21,0.038,173.99,0.18,49.95,,
2014/10/1 10:04,0.558,0.142,36.15,0.019,98.97,0.124,61.17,0.274,1.88,0.267,88.71,,
2014/10/1 10:06,0.562,0.192,127.59,0.066,277.88,0.053,167.01,0.168,353.85,0.163,112.78,,
2014/10/1 10:08,0.559,0.12,37.92,0.071,150.55,0.09,10.19,0.208,328.99,0.081,356.47,,
2014/10/1 10:10,0.557,0.082,157.17,0.21,69.32,0.095,97.28,0.158,57.42,0.083,45.97,,
2014/10/1 10:12,0.549,0.138,121.39,0.243,54.54,0.027,90,0.381,88.05,0.067,297.72,,
2014/10/1 10:14,0.554,0.106,160.71,0.075,99.21,0.153,52.16,0.137,79.1,0.088,95.84,,
2014/10/1 10:16,0.541,0.158,332.95,0.255,49.62,0.123,13.13,0.258,47.35,0.16,4.29,,
2014/10/1 10:18,0.532,0.201,89.43,0.119,47.05,0.245,59.36,0.085,267.98,0.048,46.68,,
2014/10/1 10:20,0.529,0.259,53.17,0.225,56.59,0.126,85.91,0.238,53.37,0.188,107.66,,
2014/10/1 10:22,0.519,0.128,69.86,0.195,36.22,0.165,66.39,0.041,295.94,0.055,277.25,,
2014/10/1 10:24,0.522,0.032,241.82,0.114,104.77,0.201,52.67,0.21,120.59,0.083,69.61,,
2014/10/1 10:26,0.513,0.052,327.53,0.113,44.28,0.122,118.46,0.125,153.85,0.126,167.62,,
2014/10/1 10:28,0.51,0.101,65.46,0.084,90,0.176,58.48,0.115,91.99,0.053,235.71,,
2014/10/1 10:30,0.506,0.167,10.37,0.256,41.84,0.041,340.25,0.122,125.65,0.142,93.22,,
2014/10/1 10:32,0.495,0.115,43.24,0.076,41.26,0.157,48.61,0.099,54.06,0.187,97.39,,
2014/10/1 10:34,0.505,0.125,50.84,0.103,93.33,0.023,118.81,0.125,0,0.096,184.76,,
2014/10/1 10:36,0.497,0.207,2.21,0.014,33.69,0.046,106.46,0.181,64.43,0.074,149.3,,
2014/10/1 10:38,0.5,0.195,7.96,0.195,24.86,0.066,340.46,0.202,316.81,0.194,15.54,,
2014/10/1 10:40,0.49,0.123,350.15,0.13,98.88,0.125,3.21,0.128,76.94,0.13,89.56,,
2014/10/1 10:42,0.483,0.19,42.01,0.217,30.47,0.171,33.32,0.086,150.75,0.13,84.69,,
2014/10/1 10:44,0.485,0.109,70.24,0.119,100.65,0.096,41.19,0.176,72.49,0.059,132.27,,
2014/10/1 10:46,0.486,0.193,342.22,0.119,328.46,0.034,225,0.093,147.34,0.16,210.1,,
2014/10/1 10:48,0.49,0.21,83.99,0.124,52.21,0.028,257.47,0.181,113.45,0.19,113.2,,
2014/10/1 10:50,0.482,0.267,72.11,0.231,38.31,0.182,53.26,0.156,130.32,0.111,48.67,,
2014/10/1 10:52,0.471,0.208,308.36,0.157,46.03,0.211,149.78,0.199,175.09,0.056,213.41,,
2014/10/1 10:54,0.475,0.112,94.09,0.102,354.96,0.185,73.33,0.112,256.58,0.099,178.84,,
2014/10/1 10:56,0.48,0.036,223.88,0.113,171.87,0.289,58.29,0.07,16.62,0.258,53.35,,
2014/10/1 10:58,0.479,0.125,327.7,0.175,344.46,0.052,203.63,0.148,23.1,0.046,289.23,,
2014/10/1 11:00,0.468,0.149,107.95,0.115,93.98,0.041,334.06,0.082,66.89,0.031,206.57,,
2014/10/1 11:02,0.475,0.057,119.25,0.204,316.19,0.068,199.77,0.111,146.74,0.179,80.7,,
2014/10/1 11:04,0.478,0.164,79.79,0.108,147.49,0.095,305.54,0.096,350.44,0.119,233.51,,
2014/10/1 11:06,0.468,0.083,90,0.156,344.81,0.168,43.07,0.116,148.78,0.101,5.65,,
2014/10/1 11:08,0.481,0.103,39.88,0.109,23.27,0.323,73.81,0.116,81.1,0.244,32.45,,
2014/10/1 11:10,0.469,0.097,343.24,0.088,316.85,0.048,170.34,0.11,65.77,0.162,82.92,,
2014/10/1 11:12,0.46,0.153,62.43,0.05,85.43,0.097,125.33,0.034,322.13,0.193,80.78,,
2014/10/1 11:14,0.48,0.197,357.96,0.189,62.89,0.156,8.49,0.13,279.75,0.105,24.13,,
2014/10/1 11:16,0.466,0.023,30.96,0.065,8,0.113,61.39,0.065,66.57,0.233,113.26,,
2014/10/1 11:18,0.469,0.294,53.71,0.241,49.71,0.213,41.01,0.278,99.73,0.115,126.17,,
2014/10/1 11:20,0.476,0.252,53.22,0.101,340.84,0.104,150.73,0.095,70.22,0.206,237.32,,
2014/10/1 11:22,0.472,0.267,44.24,0.059,333.87,0.124,355.85,0.233,53.72,0.109,117.27,,
2014/10/1 11:24,0.482,0.084,92.73,0.14,110.51,0.04,130.91,0.075,256.89,0.163,63.75,,
2014/10/1 11:26,0.472,0.057,66.14,0.258,27.95,0.103,12.95,0.084,207.79,0.046,327.34,,
2014/10/1 11:28,0.474,0.09,92.54,0.1,31.16,0.073,28.67,0.176,57.3,0.197,269.42,,
2014/10/1 11:30,0.491,0.178,37.26,0.061,133.67,0.096,90,0.059,16.89,0.036,56.31,,
2014/10/1 11:32,0.475,0.154,317.9,0.143,319.27,0.094,239.88,0.159,218.1,0.113,335.47,,
2014/10/1 11:34,0.476,0.177,72.9,0.126,31.04,0.057,224.29,0.095,54.46,0.221,282.28,,
2014/10/1 11:36,0.486,0.14,259.33,0.212,20.75,0.209,50.83,0.083,51.88,0.097,129.12,,
2014/10/1 11:38,0.487,0.125,80.31,0.288,331.56,0.172,8.7,0.157,341.1,0.038,123.27,,
2014/10/1 11:40,0.49,0.318,331.82,0.18,1.59,0.12,315.34,0.262,24.61,0.081,128.99,,
2014/10/1 11:42,0.491,0.021,41.19,0.208,30.63,0.266,39.81,0.267,303.87,0.192,88.21,,
2014/10/1 11:44,0.504,0.081,337.54,0.115,103.55,0.204,311.42,0.16,34.29,0.112,258.69,,
2014/10/1 11:46,0.497,0.103,348.25,0.241,38.25,0.169,346.29,0.162,18.32,0.069,342.35,,
2014/10/1 11:48,0.502,0.087,113.63,0.04,219.99,0.142,312.44,0.149,305.72,0.065,277.02,,
2014/10/1 11:50,0.507,0.208,6.34,0.131,346.28,0.106,271.62,0.079,349.82,0.029,194.04,,
2014/10/1 11:52,0.511,0.075,274.57,0.163,287.1,0.158,58.73,0.233,341.25,0.041,207.82,,
2014/10/1 11:54,0.525,0.124,239.51,0.186,4.64,0.038,0,0.135,69.69,0.145,356.84,,
2014/10/1 11:56,0.524,0.12,42.63,0.125,316.95,0.1,43.78,0.052,90,0.052,295.08,,
2014/10/1 11:58,0.524,0.115,333.66,0.213,77.53,0.16,310.95,0.146,183.14,0.173,185.31,,
2014/10/1 12:00,0.534,0.09,239.15,0.139,270.41,0.081,267.88,0.034,31.83,0.04,115.28,,
2014/10/1 12:02,0.536,0.11,63.43,0.141,40.12,0.084,334.65,0.039,216.57,0.102,155.19,,
2014/10/1 12:04,0.554,0.12,329.36,0.251,170.84,0.066,234.87,0.088,136.85,0.028,104.53,,
2014/10/1 12:06,0.552,0.054,144.83,0.066,6.05,0.209,12.17,0.171,225.47,0.02,210.47,,
2014/10/1 12:08,0.559,0.108,44.63,0.129,329.65,0.165,66.07,0.121,52.75,0.139,344.96,,
2014/10/1 12:10,0.578,0.011,63.43,0.092,123.86,0.199,68.2,0.118,305.71,0.076,138.74,,
2014/10/1 12:12,0.579,0.046,353.8,0.163,125.74,0.109,348.38,0.171,128.35,0.166,17.89,,
2014/10/1 12:14,0.585,0.144,353.22,0.136,286.18,0.059,270.97,0.187,210.96,0.112,189.8,,
2014/10/1 12:16,0.595,0.148,315.55,0.08,113.67,0.084,151.61,0.199,39.69,0.068,150.78,,
2014/10/1 12:18,0.61,0.106,82.41,0.05,152.4,0.162,53.27,0.116,267.04,0.157,287.86,,
2014/10/1 12:20,0.622,0.198,72.39,0.022,116.57,0.064,286.44,0.117,291.53,0.035,104.83,,
2014/10/1 12:22,0.625,0.076,191.46,0.11,49.06,0.268,336.21,0.09,2.54,0.087,288.02,,
2014/10/1 12:24,0.64,0.068,113.53,0.024,323.62,0.18,353.94,0.182,72.76,0.06,219.56,,
2014/10/1 12:26,0.651,0.175,285.54,0.127,308.59,0.043,297.76,0.055,198.1,0.034,35.54,,
2014/10/1 12:28,0.669,0.061,337.67,0.174,36.8,0.098,51.61,0.052,258.91,0.132,293.65,,
2014/10/1 12:30,0.684,0.036,147.65,0.099,35.13,0.153,30.26,0.058,321.34,0.106,301.89,,
2014/10/1 12:32,0.689,0.076,98.34,0.225,154.12,0.084,293.2,0.116,243.88,0.19,37.29,,
2014/10/1 12:34,0.721,0.135,313.5,0.11,340.42,0.101,353.72,0.134,342.65,0.041,17.1,,
2014/10/1 12:36,0.731,0.224,338.01,0.191,110.8,0.119,26.57,0.072,266.82,0.082,341.57,,
2014/10/1 12:38,0.74,0.062,78.87,0.148,281.69,0.117,345.61,0.116,15.47,0.022,239.93,,
2014/10/1 12:40,0.769,0.046,118.81,0.104,280.55,0.023,203.2,0.007,33.69,0.057,275.01,,
2014/10/1 12:42,0.798,0.049,169.38,0.031,290.77,0.152,190.2,0.122,308,0.185,225.44,,
2014/10/1 12:44,0.819,0.071,266.78,0.116,295.46,0.107,31.61,0.118,343.25,0.128,201.55,,
2014/10/1 12:46,0.839,0.066,200.35,0.103,19.84,0.091,265.6,0.084,205.35,0.06,252.47,,
2014/10/1 12:48,0.854,0.127,278.58,0.192,335.04,0.114,314.64,0.074,86.91,0.066,188.75,,
2014/10/1 12:50,0.872,0.226,267.21,0.283,15.36,0.134,261.45,0.134,327.5,0.177,220.43,,
2014/10/1 12:52,0.909,0.133,20.76,0.183,299.51,0.054,240.12,0.182,286.25,0.087,27.45,,
2014/10/1 12:54,0.939,0.112,246.87,0.149,265.78,0.124,174.43,0.1,214.8,0.119,264.67,,
2014/10/1 12:56,0.956,0.113,228.96,0.132,267.83,0.036,181.59,0.179,302.45,0.118,307.45,,
2014/10/1 12:58,0.978,0.047,318.47,0.191,308.19,0.117,267.55,0.11,359.48,0.176,341.15,,
2014/10/1 13:00,1.009,0.054,51.01,0.067,329.62,0.134,243.43,0.004,236.31,0.099,310.48,,
2014/10/1 13:02,1.04,0.11,246.46,0.14,74.28,0.208,331.83,0.156,309.29,0.159,250.54,,
2014/10/1 13:04,1.064,0.288,317.95,0.101,252.65,0.221,234.58,0.057,290.67,0.246,328.44,0.17,
2014/10/1 13:06,1.085,0.212,308.87,0.286,323.97,0.089,283.72,0.108,233.66,0.075,276.09,0.17,
2014/10/1 13:08,1.121,0.097,266.46,0.076,348.54,0.272,246.17,0.023,313.26,0.334,285.29,0.17,
2014/10/1 13:10,1.152,0.2,261.38,0.241,311.97,0.06,2.86,0.061,353.45,0.242,348.32,0.17,
2014/10/1 13:12,1.179,0.203,251.3,0.13,285.22,0.177,231.9,0.127,265.5,0.201,166.45,0.12,
2014/10/1 13:14,1.206,0.207,273.59,0.13,0,0.116,221.51,0.227,253.64,0.105,349.55,0.17,
2014/10/1 13:16,1.236,0.139,282.93,0.263,347.92,0.185,307.98,0.065,172.98,0.044,35.84,0.17,
2014/10/1 13:18,1.265,0.151,189.9,0.131,271.75,0.072,338.79,0.083,350.31,0.06,256.43,0.17,
2014/10/1 13:20,1.282,0.198,347.78,0.17,266.3,0.093,164.48,0.037,260.79,0.091,323.51,0.17,
2014/10/1 13:22,1.316,0.128,48.81,0.04,161.11,0.054,250.56,0.183,27.26,0.065,321.2,0.22,0.14
2014/10/1 13:24,1.342,0.102,328.17,0.072,215.91,0.15,260.04,0.204,303.22,0.172,354.99,0.17,0.14
2014/10/1 13:26,1.364,0.144,325.76,0.17,252.85,0.19,259.1,0.234,273.67,0.114,282.2,0.17,0.13
2014/10/1 13:28,1.396,0.212,336.09,0.21,302.18,0.196,321.84,0.122,317.66,0.084,236.12,0.17,0.13
2014/10/1 13:30,1.426,0.154,326.41,0.021,142.59,0.163,281.65,0.116,270,0.142,262.72,0.17,0.12
2014/10/1 13:32,1.444,0.172,331.95,0.088,227.77,0.158,356.74,0.146,350.93,0.272,1.68,0.17,0.12
2014/10/1 13:34,1.474,0.083,262.36,0.138,2.49,0.192,344.01,0.157,275.86,0.052,180,0.17,0.13
2014/10/1 13:36,1.504,0.207,333.56,0.002,90,0.082,282.68,0.332,270,0.162,325.04,0.22,0.14
2014/10/1 13:38,1.527,0.325,309.62,0.147,271.17,0.149,325.67,0.115,359,0.141,286.11,0.22,0.14
2014/10/1 13:40,1.547,0.204,266.91,0.102,282.41,0.09,289.44,0.388,319.29,0.427,332.95,0.17,0.14
2014/10/1 13:42,1.58,0.071,358.39,0.009,102.53,0.141,298.38,0.119,295.48,0.169,327.06,0.22,0.17
2014/10/1 13:44,1.601,0.137,289.23,0.368,242.67,0.176,309.02,0.056,219.94,0.292,322.93,0.26,0.18
2014/10/1 13:46,1.624,0.258,242.74,0.07,234.27,0.176,195.14,0.279,279.06,0.142,311.87,0.22,0.14
2014/10/1 13:48,1.651,0.083,215.22,0.124,143.5,0.18,304.13,0.255,265.5,0.144,306.55,0.26,0.18
2014/10/1 13:50,1.667,0.032,33.69,0.189,336.68,0.132,295.02,0.107,17.93,0.05,273.43,0.22,0.15
2014/10/1 13:52,1.683,0.126,259.49,0.168,289.84,0.289,334.85,0.189,301.59,0.149,279.65,0.22,0.17
2014/10/1 13:54,1.703,0.161,265.35,0.143,325.53,0.054,146.31,0.252,295.14,0.049,225,0.22,0.15
2014/10/1 13:56,1.727,0.132,334.02,0.124,0.46,0.036,287.93,0.131,198.3,0.061,358.12,0.17,0.14
2014/10/1 13:58,1.752,0.268,300.3,0.109,216.45,0.075,195.52,0.163,303.5,0.195,306.46,0.17,0.16
2014/10/1 14:00,1.767,0.127,321.69,0.286,288.75,0.066,241.11,0.132,357.83,0.086,253.87,0.22,0.13
2014/10/1 14:02,1.782,0.332,314.14,0.229,268.25,0.158,258.69,0.119,238.05,0.093,337.85,0.17,0.12
2014/10/1 14:04,1.8,0.089,289.05,0.195,273.81,0.095,308.19,0.253,326.62,0.168,359.32,0.12,0.11
2014/10/1 14:06,1.822,0.093,292.15,0.137,14.85,0.146,324.78,0.108,258.79,0.102,262.67,0.11,0.11
2014/10/1 14:08,1.84,0.125,317.91,0.016,217.57,0.154,303.59,0.21,6.01,0.169,358.64,0.12,0.11
2014/10/1 14:10,1.852,0.205,282.68,0.206,277.26,0.068,274.21,0.107,250.38,0.209,335.4,0.11,0.11
2014/10/1 14:12,1.868,0.227,298.15,0.144,311.34,0.226,273.29,0.156,9.58,0.094,311.99,0.11,0.1
2014/10/1 14:14,1.891,0.09,268.09,0.063,191.84,0.258,319.09,0.055,272.08,0.15,315.54,0.11,0.11
2014/10/1 14:16,1.908,0.187,326.14,0.11,321.67,0.178,354.83,0.023,135,0.165,235.35,0.11,0.1
2014/10/1 14:18,1.921,0.026,98.75,0.093,304.54,0.238,354.94,0.174,284.68,0.092,352.49,0.11,0.1
2014/10/1 14:20,1.936,0.167,277.55,0.161,251.11,0.332,326.55,0.127,333.43,0.079,218.32,0.11,0.1
2014/10/1 14:22,1.95,0.206,334.43,0.168,244.65,0.104,273.3,0.157,277.67,0.097,235.98,0.11,0.1
2014/10/1 14:24,1.974,0.152,321.93,0.046,148.39,0.147,353.36,0.214,284.04,0.195,272.06,0.11,0.1
2014/10/1 14:26,1.99,0.095,344.05,0.155,328.97,0.098,302.88,0.05,220.1,0.174,333.43,0.11,0.1
2014/10/1 14:28,1.997,0.179,301.73,0.18,304.57,0.188,253.97,0.064,311.86,0.036,142.82,0.11,0.1
2014/10/1 14:30,2.017,0.2,319.86,0.085,157.95,0.152,317.4,0.121,321.71,0.243,294.25,0.11,0.1
2014/10/1 14:32,2.041,0.27,261.9,0.216,291.46,0.107,316.9,0.103,315.4,0.245,307.71,0.11,0.1
2014/10/1 14:34,2.048,0.143,270,0.058,298.77,0.149,341.57,0.144,19.44,0.107,21.31,0.11,0.1
2014/10/1 14:36,2.066,0.167,297.02,0.193,327.05,0.128,254.55,0.073,1.57,0.035,348.37,0.11,0.1
2014/10/1 14:38,2.078,0.183,292.09,0.107,121.61,0.134,231.07,0.175,277.9,0.175,358.69,0.11,0.1
2014/10/1 14:40,2.09,0.241,237.36,0.131,301.26,0.087,264.75,0.208,316.95,0.124,335.29,0.11,0.1
2014/10/1 14:42,2.113,0.125,295.13,0.16,287.42,0.091,5.65,0.027,241.56,0.072,282.09,0.11,0.09
2014/10/1 14:44,2.131,0.206,358.05,0.139,306.21,0.282,282.26,0.088,281.82,0.198,353.92,0.11,0.1
2014/10/1 14:46,2.135,0.166,259.23,0.088,0,0.156,275.89,0.185,150.1,0.176,247.66,0.11,0.1
2014/10/1 14:48,2.145,0.19,306.21,0.107,343.09,0.207,284.57,0.093,284.34,0.136,299.01,0.11,0.1
2014/10/1 14:50,2.173,0.153,276.38,0.058,329.89,0.032,115.77,0.146,322.82,0.088,312.71,0.11,0.1
2014/10/1 14:52,2.184,0.179,299.15,0.145,199.81,0.268,329.04,0.128,87.32,0.031,290.77,0.11,0.1
2014/10/1 14:54,2.193,0.212,219.84,0.225,291.09,0.206,321.91,0.165,277.3,0.063,172.65,0.11,0.1
2014/10/1 14:56,2.202,0.225,249.47,0.168,279.57,0.058,268.03,0.196,274.69,0.01,113.96,0.11,0.1
2014/10/1 14:58,2.221,0.062,254.18,0.11,200.74,0.1,298.61,0.136,307.21,0.1,268.28,0.11,0.11
2014/10/1 15:00,2.236,0.027,347.01,0.091,107.24,0.027,308.99,0.267,330.65,0.042,185.44,0.11,0.1
2014/10/1 15:02,2.251,0.243,347.16,0.132,105.41,0.222,276.74,0.109,288.77,0.166,228.91,0.11,0.11
2014/10/1 15:04,2.261,0.169,329.04,0.222,283.28,0.049,147.62,0.368,347.44,0.105,38.07,0.11,0.11
2014/10/1 15:06,2.269,0.056,119.74,0.034,342.65,0.075,296.22,0.147,238.37,0.102,215.41,0.11,0.1
2014/10/1 15:08,2.283,0.036,74.05,0.172,350.98,0.223,333.09,0.259,300.62,0.058,180,0.11,0.1
2014/10/1 15:10,2.297,0.098,330.04,0.018,106.39,0.091,204.6,0.202,342.1,0.25,349.41,0.11,0.11
2014/10/1 15:12,2.313,0.202,249.41,0.106,25.84,0.109,327.33,0.115,346.45,0.268,306.06,0.11,0.11
2014/10/1 15:14,2.324,0.116,65.64,0.209,85.88,0.15,15.05,0.167,323.27,0.102,9,0.11,0.1
2014/10/1 15:16,2.338,0.093,239.04,0.138,127.95,0.116,22.35,0.176,305.5,0.04,231.12,0.11,0.1
2014/10/1 15:18,2.346,0.1,153.95,0.071,350.27,0.194,305.16,0.282,21.65,0.07,324.94,0.11,0.1
2014/10/1 15:20,2.356,0.038,309.61,0.229,295.11,0.096,307.82,0.302,0.76,0.239,60.97,0.11,0.1
2014/10/1 15:22,2.372,0.181,9.51,0.098,321.61,0.154,0,0.135,147.14,0.177,47.75,0.11,0.1
2014/10/1 15:24,2.377,0.119,2.89,0.18,2.86,0.083,140.37,0.252,14.26,0.07,305.06,0.11,0.1
2014/10/1 15:26,2.394,0.163,246.11,0.094,250.02,0.171,315,0.166,83.09,0.136,333.81,0.11,0.1
2014/10/1 15:28,2.396,0.167,344.71,0.198,263.05,0.1,46.61,0.184,264.07,0.087,104.68,0.11,0.09
2014/10/1 15:30,2.416,0.03,283.57,0.132,78.6,0.217,291.11,0.201,81.71,0.064,335.85,0.11,0.1
2014/10/1 15:32,2.423,0.099,149.04,0.144,0,0.091,345.96,0.142,319.57,0.04,348.41,0.11,0.1
2014/10/1 15:34,2.432,0.227,293.63,0.129,236.06,0.105,138.87,0.041,358.6,0.122,71.42,0.11,0.1
2014/10/1 15:36,2.443,0.151,43.66,0.12,224.66,0.093,304.89,0.047,71.57,0.091,256.72,0.11,0.1
2014/10/1 15:38,2.448,0.164,305.33,0.09,106.21,0.203,285.75,0.056,14.53,0.13,307.84,0.11,0.1
2014/10/1 15:40,2.454,0.054,189.64,0.074,255.22,0.054,330.12,0.161,125.17,0.086,62.24,0.11,0.1
2014/10/1 15:42,2.47,0.093,34.03,0.133,270,0.123,291.97,0.115,264.49,0.033,246.57,0.11,0.1
2014/10/1 15:44,2.474,0.043,242.24,0.068,352.35,0.177,290.9,0.043,176.01,0.12,102.53,0.11,0.1
2014/10/1 15:46,2.474,0.199,255.48,0.075,310.68,0.038,166.33,0.093,197.46,0.242,323.75,0.11,0.09
2014/10/1 15:48,2.489,0.047,21.12,0.04,342.47,0.096,199.57,0.195,318.95,0.049,196.59,0.11,0.09
2014/10/1 15:50,2.495,0.137,17.38,0.054,218.99,0.102,320.19,0.14,40.96,0.075,25.2,0.11,0.1
2014/10/1 15:52,2.496,0.112,312.1,0.183,354.98,0.091,169.92,0.378,333.1,0.045,349.7,0.11,0.1
2014/10/1 15:54,2.504,0.119,286.61,0.134,313.48,0.211,354.02,0.109,289.27,0.171,271.01,0.11,0.1
2014/10/1 15:56,2.519,0.146,320.85,0.131,292.45,0.126,271.82,0.067,18.17,0.079,33.69,0.11,0.1
2014/10/1 15:58,2.52,0.112,38.82,0.157,340.64,0.175,299.05,0.091,292.04,0.091,265.6,0.11,0.1
2014/10/1 16:00,2.522,0.114,215.36,0.034,300.38,0.014,210.26,0.172,13.47,0.073,158.34,0.11,0.09
2014/10/1 16:02,2.526,0.117,223.96,0.069,316.77,0.066,112.29,0.083,250.91,0.121,297.63,0.11,0.1
2014/10/1 16:04,2.532,0.136,81.57,0.253,9.31,0.03,117.41,0.139,330.31,0.191,334.51,0.11,0.09
2014/10/1 16:06,2.539,0.15,328.64,0.184,10.33,0.138,284.74,0.067,317.44,0.111,94.64,0.11,0.09
2014/10/1 16:08,2.536,0.061,112.33,0.145,197.68,0.292,286.7,0.085,55.01,0.05,318.27,0.11,0.09
2014/10/1 16:10,2.548,0.209,229.46,0.091,343.97,0.205,297.94,0.243,353.61,0.052,46.55,0.11,0.09
2014/10/1 16:12,2.542,0.047,330.71,0.093,311.94,0.145,277.13,0.046,147.34,0.115,220.06,0.11,0.09
2014/10/1 16:14,2.548,0.042,278.13,0.088,59.93,0.156,1.1,0.201,14.73,0.057,19.38,0.11,0.09
2014/10/1 16:16,2.557,0.07,207.3,0.03,327.38,0.107,335.6,0.096,147.3,0.1,219.73,0.11,0.09
2014/10/1 16:18,2.561,0.067,334.2,0.263,0,0.16,13.34,0.085,88.65,0.11,227.59,0.11,0.09
2014/10/1 16:20,2.559,0.143,337.75,0.12,18.43,0.092,302.14,0.132,286.24,0.124,351.22,0.11,0.09
2014/10/1 16:22,2.567,0.183,23.9,0.065,10.62,0.113,20.67,0.302,260.07,0.138,7.49,0.11,0.09
2014/10/1 16:24,2.568,0.054,273.18,0.072,249.81,0.107,311.59,0.163,117.04,0.139,192.04,0.11,0.09
2014/10/1 16:26,2.567,0.044,84.81,0.066,4.33,0.067,90,0.07,10.67,0.036,39.4,0.11,0.09
2014/10/1 16:28,2.574,0.112,202.66,0.006,300.96,0.17,92.69,0.151,157.35,0.17,120.79,0.11,0.09
2014/10/1 16:30,2.566,0.07,285.83,0.174,300.85,0.112,280.81,0.087,146.31,0.066,104.88,0.11,0.1
2014/10/1 16:32,2.571,0.193,34.68,0.13,284.25,0.155,355.57,0.207,43.43,0.215,347.64,0.11,0.09
2014/10/1 16:34,2.574,0.297,49.23,0.092,125.75,0.202,6.53,0.086,236.86,0.06,45.67,0.11,0.09
2014/10/1 16:36,2.571,0.107,188.58,0.209,136.55,0.172,199.38,0.129,110.97,0.056,52.31,0.11,0.09
2014/10/1 16:38,2.576,0.139,323.46,0.302,4.56,0.176,340.02,0.255,339.37,0.202,101.98,0.11,0.1
2014/10/1 16:40,2.578,0.129,254.67,0.191,54.57,0.107,3.74,0.166,188.67,0.131,59.34,0.11,0.1
2014/10/1 16:42,2.575,0.314,156.78,0.107,196.91,0.124,23.26,0.309,163.44,0.122,289.62,0.11,0.09
2014/10/1 16:44,2.575,0.307,340.03,0.08,71.79,0.197,146.15,0.114,98.56,0.127,116.16,0.11,0.09
2014/10/1 16:46,2.565,0.143,274,0.164,93.84,0.181,321.74,0.124,350.23,0.115,123.97,0.11,0.09
