Time,SSC_50cm(kg/m3),depth
2014/10/3 4:44,0.11,0.81
2014/10/3 4:46,0.1,0.82
2014/10/3 4:48,0.1,0.83
2014/10/3 4:50,0.1,0.84
2014/10/3 4:52,0.1,0.86
2014/10/3 4:54,0.09,0.87
2014/10/3 4:56,0.1,0.87
2014/10/3 4:58,0.09,0.89
2014/10/3 5:00,0.1,0.9
2014/10/3 5:02,0.09,0.9
2014/10/3 5:04,0.09,0.91
2014/10/3 5:06,0.09,0.92
2014/10/3 5:08,0.09,0.94
2014/10/3 5:10,0.08,0.94
2014/10/3 5:12,0.08,0.95
2014/10/3 5:14,0.08,0.97
2014/10/3 5:16,0.08,0.97
2014/10/3 5:18,0.08,0.98
2014/10/3 5:20,0.08,0.99
2014/10/3 5:22,0.08,1
2014/10/3 5:24,0.08,1
2014/10/3 5:26,0.07,1.01
2014/10/3 5:28,0.07,1.02
2014/10/3 5:30,0.07,1.02
2014/10/3 5:32,0.07,1.03
2014/10/3 5:34,0.07,1.05
2014/10/3 5:36,0.07,1.05
2014/10/3 5:38,0.07,1.06
2014/10/3 5:40,0.07,1.06
2014/10/3 5:42,0.08,1.06
2014/10/3 5:44,0.08,1.07
2014/10/3 5:46,0.07,1.08
2014/10/3 5:48,0.08,1.08
2014/10/3 5:50,0.07,1.09
2014/10/3 5:52,0.08,1.09
2014/10/3 5:54,0.07,1.09
2014/10/3 5:56,0.08,1.11
2014/10/3 5:58,0.08,1.11
2014/10/3 6:00,0.07,1.11
2014/10/3 6:02,0.08,1.12
2014/10/3 6:04,0.07,1.12
2014/10/3 6:06,0.07,1.12
2014/10/3 6:08,0.08,1.13
2014/10/3 6:10,0.08,1.12
2014/10/3 6:12,0.08,1.13
2014/10/3 6:14,0.08,1.14
2014/10/3 6:16,0.08,1.13
2014/10/3 6:18,0.07,1.14
2014/10/3 6:20,0.07,1.14
2014/10/3 6:22,0.07,1.14
2014/10/3 6:24,0.07,1.14
2014/10/3 6:26,0.07,1.14
2014/10/3 6:28,0.07,1.15
2014/10/3 6:30,0.07,1.15
2014/10/3 6:32,0.07,1.15
2014/10/3 6:34,0.07,1.14
2014/10/3 6:36,0.07,1.14
2014/10/3 6:38,0.07,1.15
2014/10/3 6:40,0.07,1.15
2014/10/3 6:42,0.07,1.14
2014/10/3 6:44,0.07,1.14
2014/10/3 6:46,0.07,1.14
2014/10/3 6:48,0.07,1.15
2014/10/3 6:50,0.07,1.15
2014/10/3 6:52,0.07,1.14
2014/10/3 6:54,0.08,1.14
2014/10/3 6:56,0.07,1.14
2014/10/3 6:58,0.07,1.14
2014/10/3 7:00,0.07,1.14
2014/10/3 7:02,0.07,1.14
2014/10/3 7:04,0.07,1.13
2014/10/3 7:06,0.07,1.13
2014/10/3 7:08,0.07,1.13
2014/10/3 7:10,0.08,1.13
2014/10/3 7:12,0.07,1.13
2014/10/3 7:14,0.07,1.12
2014/10/3 7:16,0.08,1.12
2014/10/3 7:18,0.08,1.11
2014/10/3 7:20,0.07,1.11
2014/10/3 7:22,0.07,1.11
2014/10/3 7:24,0.09,1.11
2014/10/3 7:26,0.08,1.11
2014/10/3 7:28,0.08,1.1
2014/10/3 7:30,0.08,1.09
2014/10/3 7:32,0.09,1.09
2014/10/3 7:34,0.09,1.09
2014/10/3 7:36,0.08,1.09
2014/10/3 7:38,0.08,1.09
2014/10/3 7:40,0.08,1.08
2014/10/3 7:42,0.09,1.07
2014/10/3 7:44,0.08,1.07
2014/10/3 7:46,0.09,1.07
2014/10/3 7:48,0.07,1.06
2014/10/3 7:50,0.08,1.05
2014/10/3 7:52,0.08,1.04
2014/10/3 7:54,0.09,1.05
2014/10/3 7:56,0.08,1.04
2014/10/3 7:58,0.09,1.03
2014/10/3 8:00,0.08,1.03
2014/10/3 8:02,0.08,1.02
2014/10/3 8:04,0.09,1.01
2014/10/3 8:06,0.09,1.01
2014/10/3 8:08,0.08,1
2014/10/3 8:10,0.09,1
2014/10/3 8:12,0.08,1
2014/10/3 8:14,0.08,0.98
2014/10/3 8:16,0.08,0.97
2014/10/3 8:18,0.08,0.97
2014/10/3 8:20,0.08,0.97
2014/10/3 8:22,0.08,0.97
2014/10/3 8:24,0.09,0.97
2014/10/3 8:26,0.09,0.95
2014/10/3 8:28,0.08,0.94
2014/10/3 8:30,0.08,0.93
2014/10/3 8:32,0.09,0.92
2014/10/3 8:34,0.09,0.92
2014/10/3 8:36,0.1,0.92
2014/10/3 8:38,0.09,0.91
2014/10/3 8:40,0.09,0.9
2014/10/3 8:42,0.09,0.9
2014/10/3 8:44,0.08,0.9
2014/10/3 8:46,0.08,0.89
2014/10/3 8:48,0.08,0.88
2014/10/3 8:50,0.08,0.87
2014/10/3 8:52,0.08,0.86
2014/10/3 8:54,0.09,0.85
2014/10/3 8:56,0.09,0.85
2014/10/3 8:58,0.09,0.86
2014/10/3 9:00,0.09,0.84
2014/10/3 9:02,0.1,0.84
2014/10/3 9:04,0.08,0.83
2014/10/3 9:06,0.09,0.83
2014/10/3 9:08,0.08,0.82
2014/10/3 9:10,0.08,0.82
2014/10/3 9:12,0.09,0.81
2014/10/3 9:14,0.09,0.8
2014/10/3 9:16,0.09,0.8
2014/10/3 9:18,0.09,0.79
2014/10/3 9:20,0.09,0.79
2014/10/3 9:22,0.09,0.78
2014/10/3 9:24,0.09,0.77
2014/10/3 9:26,0.09,0.77
2014/10/3 9:28,0.09,0.77
2014/10/3 9:30,0.09,0.75
2014/10/3 9:32,0.09,0.74
2014/10/3 9:34,0.09,0.74
2014/10/3 9:36,0.1,0.73
2014/10/3 9:38,0.09,0.73
2014/10/3 9:40,0.09,0.73
2014/10/3 9:42,0.09,0.72
2014/10/3 9:44,0.09,0.71
2014/10/3 9:46,0.09,0.71
2014/10/3 9:48,0.09,0.71
2014/10/3 9:50,0.09,0.69
2014/10/3 9:52,0.09,0.69
2014/10/3 9:54,0.1,0.68
2014/10/3 9:56,0.09,0.67
2014/10/3 9:58,0.09,0.67
2014/10/3 10:00,0.09,0.67
2014/10/3 10:02,0.09,0.66
2014/10/3 10:04,0.09,0.66
2014/10/3 10:06,0.09,0.65
2014/10/3 10:08,0.09,0.64
2014/10/3 10:10,0.09,0.63
2014/10/3 10:12,0.09,0.64
2014/10/3 10:14,0.09,0.63
2014/10/3 10:16,0.09,0.62
2014/10/3 10:18,0.09,0.62
2014/10/3 10:20,0.09,0.62
2014/10/3 10:22,0.09,0.61
2014/10/3 10:50,0.11,0.97
